47117351;Batillus Tur c1;Food;Food Animal;Batillus cornutus;Japanese turban shell;Unassigned
219806588;Batillus Tur c1;Food;Food Animal;Batillus cornutus;Japanese turban shell;Unassigned
30313867;Bertholletia 11S globulin;Food;Food Plant;Bertholletia excelsa;Brazil nut;Ber e 2
17713;Bertholletia Ber e 1;Food;Food Plant;Bertholletia excelsa;Brazil nut;Unassigned
112754;Bertholletia Ber e 1;Food;Food Plant;Bertholletia excelsa;Brazil nut;Ber e 1
409106965;Bertholletia Ber e 1;Food;Food Plant;Bertholletia excelsa;Brazil nut;Unassigned
320545;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
534898;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
534900;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
534910;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
1168702;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.0301
1168709;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.1001
1321714;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.1601
1321716;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.1701
1321718;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.1801
1321720;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.1502
1321722;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.1901
1321724;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2001
1321726;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2101
1321728;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2201
1168703;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
1168704;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.0501
1168705;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1f/I
1168707;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.0801
1168708;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.0901
1168710;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1m/n
1168701;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.0201
1542861;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2401
1542863;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2501
1542865;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2601
1542867;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2701
1542869;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2801
1542871;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2901
1542873;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.3001
2414158;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.2301
2564220;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
2564222;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
2564224;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
2564228;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006928;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006945;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006953;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006955;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006957;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006959;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006961;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006965;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4006967;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4376216;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4376219;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4376220;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4376221;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4376222;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
4590392;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1 b1
4590394;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1 b2
4590396;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;bet v 1 b3
1168706;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1.0701
11514622;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
30908931;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1x
38492423;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
239734;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Unassigned
4006963;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Unassigned
4006947;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Unassigned
114922;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
159162097;Betula Bet v 1;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 1
320546;Betula Bet v 1b;Non Food;Aero Plant;Betula pendula;European white birch;Unassigned
130975;Betula Bet v 2;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 2
157830684;Betula Bet v 2;Non Food;Aero Plant;Betula pendula;European white birch;Unassigned
1168696;Betula Bet v 3;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 3
14423850;Betula Bet v 4;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 4
10764491;Betula Bet v 6;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 6.0102
21886603;Betula Bet v 7;Non Food;Aero Plant;Betula pendula;European white birch;Bet v 7
12583681;Betula Bet v 1;Non Food;Aero Plant;Betula platyphylla;Japanese white birch;Unassigned
12583683;Betula Bet v 1;Non Food;Aero Plant;Betula platyphylla;Japanese white birch;Unassigned
12583685;Betula Bet v 1;Non Food;Aero Plant;Betula platyphylla;Japanese white birch;Unassigned
298736;Betula Bet v 1;Non Food;Aero Plant;Betula sp.;Birch;Unassigned
298737;Betula Bet v 1b;Non Food;Aero Plant;Betula sp.;Birch;Unassigned
544618;Blattella 36 kDa allergen;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
544619;Blattella 36 kDa allergen;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
221602737;Blattella arginine kinase;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
4240395;Blattella Bla g 1;Non Food;Aero Insect;Blattella germanica;German cockroach;Bla g 1.02
4572592;Blattella Bla g 1;Non Food;Aero Insect;Blattella germanica;German cockroach;Bla g 1.0101
1703445;Blattella Bla g 2;Non Food;Aero Insect;Blattella germanica;German cockroach;Bla g 2
62738637;Blattella Bla g 2;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
145105726;Blattella Bla g 2;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
315113421;Blattella Bla g 2;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
1166573;Blattella Bla g 4;Non Food;Aero Insect;Blattella germanica;German cockroach;Bla g 4
144952778;Blattella Bla g 4;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
212675308;Blattella Bla g 4;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
194350815;Blattella Bla g 4;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
194350817;Blattella Bla g 4;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
6225491;Blattella Bla g 5;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
144952780;Blattella Bla g 5;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
82704032;Blattella Bla g 6;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
82704034;Blattella Bla g 6;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
82704036;Blattella Bla g 6;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
161137518;Blattella delta GST;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
8101069;Blattella tropomyosin;Non Food;Aero Insect;Blattella germanica;German cockroach;Unassigned
14276828;Blomia Blo t 1.01;Non Food;Aero Mite;Blomia tropicalis;Mite;Blo t 1
33667928;Blomia Blo t 1.02;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
2;Blomia Blo t 1.02;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
156938889;Blomia Blo t 10;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
21954740;Blomia Blo t 11;Non Food;Aero Mite;Blomia tropicalis;Mite;Blo t 11
37958153;Blomia Blo t 13.01;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
14423698;Blomia Blo t 13.01;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
111120432;Blomia Blo t 21;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
111494253;Blomia Blo t 21;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
111120424;Blomia Blo t 21;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
111120428;Blomia Blo t 21;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
111120420;Blomia Blo t 21;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
25989482;Blomia Blo t 3;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
33667930;Blomia Blo t 3;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
4204917;Blomia Blo t 5;Non Food;Aero Mite;Blomia tropicalis;Mite;Blo t 5
111120436;Blomia Blo t 5;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
111120450;Blomia Blo t 5;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
160285626;Blomia Blo t 5;Non Food;Aero Mite;Blomia tropicalis;Mite;Unassigned
47117013;Bombus Bom p 1 phospholipase;Non Food;Venom or Salivary;Bombus pennsylvanicus;Bumblebee;Unassigned
75009997;Bombus Bom p 4 protease;Non Food;Venom or Salivary;Bombus pennsylvanicus;Bumblebee;Unassigned
14423832;Bombus Bom t 1;Non Food;Venom or Salivary;Bombus terrestris;Bumblebee;Unassigned
313471465;Bombus Bom t 4 protease;Non Food;Venom or Salivary;Bombus terrestris;Bumblebee;Unassigned
204324083;Bombyx arginine kinase;Food;Food insect;Bombyx mori;Silkworm;Unassigned
162650;Bos Alpha-s1 casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
162792;Bos Alpha-s1 casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
162794;Bos Alpha-s1 casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
162927;Bos Alpha-s1 casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
159793197;Bos Alpha-s1 casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
159793201;Bos Alpha-s1 casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
159793217;Bos Alpha-s1 casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
162929;Bos Alpha-s2-like casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
162797;Bos Beta-casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
162805;Bos Beta-casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
162931;Bos Beta-casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
459292;Bos Beta-casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
2497701;Bos Bos d 2;Non Food;Aero Animal;Bos taurus;Bovine;Unassigned
2493414;Bos Bos d 3;Non Food;Aero Animal;Bos taurus;Bovine;Bos d 3
295774;Bos Bos d 4;Food;Food Animal;Bos taurus;Bovine;Bos d 4
125996;Bos Bos d 4;Food;Food Animal;Bos taurus;Bovine;Unassigned
520;Bos Bos d 5;Food;Food Animal;Bos taurus;Bovine;Bos d 5
162750;Bos Bos d 5;Food;Food Animal;Bos taurus;Bovine;Unassigned
125910;Bos Bos d 5;Food;Food Animal;Bos taurus;Bovine;Unassigned
195957138;Bos Bos d 5;Food;Food Animal;Bos taurus;Bovine;Unassigned
3336842;Bos Bos d 6;Food;Food Animal;Bos taurus;Bovine;Unassigned
1351907;Bos Bos d 6;Food;Food Animal;Bos taurus;Bovine;Unassigned
27806257;Bos collagen alpha2;Non Food;Vaccine;Bos taurus;Bovine;Unassigned
162811;Bos Kappa-casein;Food;Food Animal;Bos taurus;Bovine;Unassigned
30794292;Bos lactotransferrin;Food;Food Animal;Bos taurus;Bovine;Unassigned
32363444;Brassica Bra j 1 2S albumin;Food;Food Plant;Brassica juncea;Mustard;Bra j 1
75107016;Bra n 1;Food;Food Plant;Brassica napus;Rape;Bra n 1
59800143;Brassica Calcim binding protein Group I;Non Food;Aero Plant;Brassica napus;Rape;Unassigned
26985163;Brassica napus 2S albumin;Food;Food Plant;Brassica napus;Rape;Unassigned
2129801;Brassica Polcalcin Group II;Non Food;Aero Plant;Brassica napus;Rape;Unassigned
2129802;Brassica Polcalcin Group II;Non Food;Aero Plant;Brassica napus;Rape;Unassigned
59800145;Brassica Polcalcin Group II;Non Food;Aero Plant;Brassica napus;Rape;Unassigned
1;Brassica Bra o 3 LTP manual entry;Food;Food Plant;Brassica oleracea;Cabbage;Unassigned
2129805;Brassica Polcalcin Group II;Non Food;Aero Plant;Brassica rapa;Turnip;Unassigned
32363456;Brassica Bra r 2;Non Food;Contact;Brassica rapa subsp. rapa;Turnip;Unassigned
59800144;Brassica Calcim binding protein Group I;Non Food;Aero Plant;Brassica rapa subsp. rapa;Turnip;Unassigned
59800146;Brassica Polcalcin Group II;Non Food;Aero Plant;Brassica rapa subsp. rapa;Turnip;Unassigned
37548637;Candida Cand a 3 Peroxysomal protein;Non Food;Contact;Candida albicans;Yeast;Cand a 3
232054;Candida Enolase 1;Non Food;Contact;Candida albicans;Yeast;Unassigned
3121745;Canis Can f 1 Lipocalin;Non Food;Aero Animal;Canis familiaris;Dog;Can f 1
3121746;Canis Can f 2 Lipocalin;Non Food;Aero Animal;Canis familiaris;Dog;Can f 2
29292272;Canis Can f 2 Lipocalin;Non Food;Aero Animal;Canis familiaris;Dog;Can f 2
29292274;Canis Can f 2 Lipocalin;Non Food;Aero Animal;Canis familiaris;Dog;Can f 2
633938;Canis Can f 3 Serum albumin;Non Food;Aero Animal;Canis familiaris;Dog;Can f 3
3319897;Canis Can f 3 Serum albumin;Non Food;Aero Animal;Canis familiaris;Dog;Can f 3
6687188;Canis Can f 3 Serum albumin;Non Food;Aero Animal;Canis familiaris;Dog;Can f 3
374092884;Canis Can f 6 Lipocalin;Non Food;Aero Animal;Canis familiaris;Dog;Unassigned
262232390;Canis Can f epithelial 18 kDa;Non Food;Aero Animal;Canis familiaris;Dog;Unassigned
16555785;Capsicum Cap a 2;Food;Food Plant;Capsicum annuum;Bell pepper;Cap a 2
129614;Carica Car p 1;Food;Food Plant;Carica papaya;Papaya;Unassigned
402745;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1
730048;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1
730049;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1
1545875;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1.0103
1545877;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1.0104
1545879;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1.0104
1545887;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1.0105
1545891;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1
1545893;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1.0108
1545895;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1.0301
1545897;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Car b 1.0302
239735;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
167472845;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
167472837;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
167472843;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
167472841;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
167472839;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
1008578;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
1008579;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
1008580;Carpinus Car b 1;Non Food;Aero Plant;Carpinus betulus;Hornbeam;Unassigned
28207731;Carya Car i 1 Seed storage protein;Food;Food Plant;Carya illinoinensis;Pecan;Car i 1.0101
158998780;Carya Car i 4 11s legumin;Food;Food Plant;Carya illinoinensis;Pecan;Car i 4.0101
158998782;Carya Car i 4 11s legumin;Food;Food Plant;Carya illinoinensis;Pecan;Unassigned
16555781;Castanea Cas s 1;Non Food;Aero Plant;Castanea sativa;European chestnut;Cas s 1
212291466;Castanea Cas s 1;Non Food;Aero Plant;Castanea sativa;European chestnut;Unassigned
212291464;Castanea Cas s 1;Non Food;Aero Plant;Castanea sativa;European chestnut;Unassigned
212291468;Castanea Cas s 1;Non Food;Aero Plant;Castanea sativa;European chestnut;Unassigned
1359600;Castanea Cas s 5;Food;Food Plant;Castanea sativa;European chestnut;Cas s 5
307159110;Castanea Cas s 5;Non Food;Aero Plant;Castanea sativa;European chestnut;Unassigned
32469617;Cavia Cav p 1;Non Food;Aero Animal;Cavia porcellus;Domestic guinea pig;Cav p 1
325910590;Cavia Cav p 2;Non Food;Aero Animal;Cavia porcellus;Domestic guinea pig;Unassigned
325910592;Cavia Cav p 3 lipocalin;Non Food;Aero Animal;Cavia porcellus;Domestic guinea pig;Unassigned
9087163;Chamaecyparis Cha o 1;Non Food;Aero Plant;Chamaecyparis obtusa;Japanese cypress;Unassigned
47606004;Chamaecyparis Cha o 2;Non Food;Aero Plant;Chamaecyparis obtusa;Japanese cypress;Unassigned
114841683;Chamaecyparis Cha o 2;Non Food;Aero Plant;Chamaecyparis obtusa;Japanese cypress;Unassigned
14285800;Charybdis Cha f 1;Food;Food Animal;Charybdis feriatus;Crab;Cha f 1
47605504;Chenopodium Che a 1;Non Food;Aero Plant;Chenopodium album;Pigweed;Unassigned
29465666;Chenopodium Che a 2;Non Food;Aero Plant;Chenopodium album;Pigweed;Che a 2
238886048;Chenopodium Che a 2;Non Food;Aero Plant;Chenopodium album;Pigweed;Unassigned
29465668;Chenopodium Che a 3;Non Food;Aero Plant;Chenopodium album;Pigweed;Che a 3
308191588;Chionoecetes tropomyosin;Food;Food Animal;Chionoecetes opilio;Snow Crab;Unassigned
42559556;Chironomus Chi k 10;Non Food;Aero Insect;Chironomus kiiensis;Midge;Unassigned
121219;Chironomus Chi t 1;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 1.01
121227;Chironomus Chi t 1;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 1.02
2506460;Chironomus Chi t 2;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 2
56405306;Chironomus Chi t 3;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 3
1707908;Chironomus Chi t 3;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 3
1707911;Chironomus Chi t 3;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 3
121256;Chironomus Chi t 4;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 4
2506461;Chironomus Chi t 5;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 5
56405052;Chironomus Chi t 7;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 7
121244;Chironomus Chi t 7;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 7
56405054;Chironomus Chi t 7;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 7
121248;Chironomus Chi t 7;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 7
121249;Chironomus Chi t 7;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 7
121237;Chironomus Chi t 8;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 8
121259;Chironomus Chi t 9;Non Food;Aero Insect;Chironomus thummi thummi;Midge;Chi t 9
52783176;Citrus LTP Cit s 3;Food;Food Plant;Citrus limon;Lemon;Unassigned
52782810;Citrus Cit s 1;Food;Food Plant;Citrus sinensis;Navel orange;Unassigned
261260074;Citrus Cit s 2;Food;Food Plant;Citrus sinensis;Navel orange;Unassigned
52783177;Citrus LTP Cit s 3;Food;Food Plant;Citrus sinensis;Navel orange;Unassigned
50199132;Citrus LTP Cit s 3;Food;Food Plant;Citrus sinensis;Navel orange;Cit s 3
148361511;Cladosporium Cla c 9 Davidiella;Non Food;Aero Fungi;Cladosporium cladosporioides;;Unassigned
20137645;Cochliobolus (Curvularia) Cur l 3;Non Food;Aero Fungi;Cochliobolus lunatus;;Unassigned
14585753;Cochliobolus (Curvularia) enolase Cur l 2.01;Non Food;Aero Fungi;Cochliobolus lunatus;;Cur l 2.01
4538529;Coprinus Cop c 1;Food;Food Fungi;Coprinus comatus;Shaggy mane;Cop c 1
22684;Corylus Cor a 1;Non Food;Aero Plant;Corylus avellana;European hazelnut;Cor a 1.0103
22686;Corylus Cor a 1;Non Food;Aero Plant;Corylus avellana;European hazelnut;Cor a 1.0104
22690;Corylus Cor a 1;Non Food;Aero Plant;Corylus avellana;European hazelnut;Cor a 1.0102
1321731;Corylus Cor a 1;Non Food;Aero Plant;Corylus avellana;European hazelnut;Cor a 1.0201
1321733;Corylus Cor a 1;Non Food;Aero Plant;Corylus avellana;European hazelnut;Cor a 1.0301
5726304;Corylus Cor a 1;Food;Food Plant;Corylus avellana;European hazelnut;Cor a 1.0401
584968;Corylus Cor a 1;Non Food;Aero Plant;Corylus avellana;European hazelnut;Cor a I
11762102;Corylus Cor a 1;Food;Food Plant;Corylus avellana;European hazelnut;Cor a 1.0402
11762104;Corylus Cor a 1;Food;Food Plant;Corylus avellana;European hazelnut;Cor a 1.0403
11762106;Corylus Cor a 1;Food;Food Plant;Corylus avellana;European hazelnut;Cor a 1.0404
19338630;Corylus Cor a 11;Food;Food Plant;Corylus avellana;European hazelnut;Cor a  11
226437844;Corylus Cor a 14 2S albumin;Food;Food Plant;Corylus avellana;European hazelnut;Cor a 14.0101
12659206;Corylus Cor a 2;Non Food;Aero Plant;Corylus avellana;European hazelnut;Cor a 2
12659208;Corylus Cor a 2;Non Food;Aero Plant;Corylus avellana;European hazelnut;Cor a 2
13507262;Corylus Cor a 8;Food;Food Plant;Corylus avellana;European hazelnut;Cor a 8
18479082;Corylus Cor a 9;Food;Food Plant;Corylus avellana;European hazelnut;Cor a 9
29170509;Corylus Oleosin;Food;Food Plant;Corylus avellana;European hazelnut;Unassigned
238477263;Crangon Cra c 1 tropomyosin;Food;Food Animal;Crangon crangon;;Unassigned
238477265;Crangon Cra c 2 arginine kinase;Food;Food Animal;Crangon crangon;;Unassigned
238477327;Crangon Cra c 4 sarcoplasmic calcium-binding prote;Food;Food Animal;Crangon crangon;;Unassigned
238477331;Crangon Cra c 5 myosin light chain;Food;Food Animal;Crangon crangon;;Unassigned
238477333;Crangon Cra c 6 troponin C;Food;Food Animal;Crangon crangon;;Unassigned
238477329;Crangon Cra c 8 triosephosphate isomerase;Food;Food Animal;Crangon crangon;;Unassigned
15419048;Crassostrea Tropomyosin;Food;Food Animal;Crassostrea gigas;American  oyster;Unassigned
219806594;Crassostrea Tropomyosin;Food;Food Animal;Crassostrea gigas;American  oyster;Unassigned
3668408;Crassostrea Tropomyosin;Food;Food Animal;Crassostrea virginica;Eastern oyster;Unassigned
58700651;Crocus profilin Cro s 2;Non Food;Aero Plant;Crocus sativus;Saffron crocus;Unassigned
56550550;Cryptomeria class IV chitinase;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
1173367;Cryptomeria Cry j 1;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Cry j 1
19570315;Cryptomeria Cry j 1;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Cry j 1
493634;Cryptomeria Cry j 1;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
1171004;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Cry j 2
24898904;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Cry j 2
24898906;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Cry j 2
24898908;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Cry j 2
114841607;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841617;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841629;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841635;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841641;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841653;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841657;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841663;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841665;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
114841671;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
123299282;Cryptomeria Cry j 2;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
19847822;Cryptomeria Isoflavone reductase-like protein;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
291621332;Cryptomeria pollen allergen CJP-8;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
293329689;Cryptomeria pollen allergen CPA63;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
139002766;Cryptomeria thaumatin like Cry j 3.8;Non Food;Aero Plant;Cryptomeria japonica;Japanese cedar;Unassigned
71153243;Cucumis Cuc m 1;Food;Food Plant;Cucumis melo;Muskmelon;Unassigned
